GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING BIRD ATLAS CODE	BREEDING BIRD ATLAS CATEGORY	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS565027336	2018-01-07 13:11:33.0	24482	species	Eastern Bluebird	Sialia sialis			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			The Waters--Lake Cameron	L2521696	H	32.350288	-86.0243332	2018-01-07	11:41:00	obsr35725	S41711548	Traveling	P22	EBIRD	22	1.081		1	1		0	1	0		Weather filtered sunny through a thin overcast, breezy and cool; temp 48 F. Drove road along lakeshore stopping intermittently noting all birds detected.		
URN:CornellLabOfOrnithology:EBIRD:OBS567810782	2018-01-15 14:35:03.0	24482	species	Eastern Bluebird	Sialia sialis			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Maxwell AFB, Montgomery US-AL (32.3761,-86.3439)	L6722949	P	32.376149	-86.343919	2018-01-15	13:22:00	obsr1002010	S41937099	Traveling	P22	EBIRD	12	7.803		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS562779319	2018-01-01 16:43:57.0	24482	species	Eastern Bluebird	Sialia sialis			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			The Waters--Lake Cameron	L2521696	H	32.350288	-86.0243332	2018-01-01	15:20:00	obsr665305	S41520448	Traveling	P22	EBIRD	22	4.28		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563063155	2018-01-03 22:52:27.0	24482	species	Eastern Bluebird	Sialia sialis			4				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Fischer Rd	L6652815	P	32.2619956	-86.3541642	2018-01-02	06:38:00	obsr130801	S41543067	Traveling	P22	EBIRD	21	1.609		2	1	G2836750	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS567317242	2018-01-14 11:37:35.0	24482	species	Eastern Bluebird	Sialia sialis			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home	L5282730	P	32.3804326	-86.2308741	2018-01-14	10:27:00	obsr665305	S41897765	Stationary	P21	EBIRD	9			1	1		0	1	0		Sun porch exercise bike 32 degrees sunny 		
URN:CornellLabOfOrnithology:EBIRD:OBS563756189	2018-01-03 22:52:27.0	24482	species	Eastern Bluebird	Sialia sialis			4				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Fischer Rd	L6652815	P	32.2619956	-86.3541642	2018-01-02	06:38:00	obsr665305	S41603953	Traveling	P22	EBIRD	21	1.609		2	1	G2836750	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563135910	2018-01-06 18:34:34.0	24482	species	Eastern Bluebird	Sialia sialis			3				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Huntingdon College	L2482942	H	32.3501016	-86.285339	2018-01-02	10:07:00	obsr130801	S41549538	Traveling	P22	EBIRD	30	0.789		2	1	G2836776	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563075364	2018-01-03 22:54:31.0	24482	species	Eastern Bluebird	Sialia sialis			3				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			East McLean Rd., Hope Hull	L1070027	H	32.2373067	-86.3624096	2018-01-02	07:40:00	obsr130801	S41544185	Traveling	P22	EBIRD	14	1.191		2	1	G2836757	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563756616	2018-01-03 22:54:39.0	24482	species	Eastern Bluebird	Sialia sialis			4				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Windham Rd., Pintlala	L665057	H	32.1883615	-86.3681602	2018-01-02	08:02:00	obsr665305	S41603999	Traveling	P22	EBIRD	18	1.706		2	1	G2836759	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS570751857	2018-01-25 18:40:46.0	24482	species	Eastern Bluebird	Sialia sialis			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			stakeout Tundra Swan, Pike Rd. (2018)	L6769689	H	32.262883	-86.081086	2018-01-24	08:10:00	obsr231506	S42204338	Stationary	P21	EBIRD	23			2	1	G2891508	0	1	0		Weather sunny with some thin high cirrus clouds and cold; temp 37 F. Follow up of reported TUSW noting all birds detected during visit.		
URN:CornellLabOfOrnithology:EBIRD:OBS563268472	2018-01-03 23:04:26.0	24482	species	Eastern Bluebird	Sialia sialis			2				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			East McLean Rd., Hope Hull	L1070027	H	32.2373067	-86.3624096	2018-01-02	15:50:00	obsr130801	S41561733	Traveling	P22	EBIRD	6	1.03		2	1	G2836813	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563756545	2018-01-03 22:54:31.0	24482	species	Eastern Bluebird	Sialia sialis			3				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			East McLean Rd., Hope Hull	L1070027	H	32.2373067	-86.3624096	2018-01-02	07:40:00	obsr665305	S41603994	Traveling	P22	EBIRD	14	1.191		2	1	G2836757	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563757400	2018-01-06 18:34:34.0	24482	species	Eastern Bluebird	Sialia sialis			3				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Huntingdon College	L2482942	H	32.3501016	-86.285339	2018-01-02	10:07:00	obsr665305	S41604072	Traveling	P22	EBIRD	30	0.789		2	1	G2836776	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS570438145	2018-01-23 09:48:25.0	24482	species	Eastern Bluebird	Sialia sialis			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home	L5282730	P	32.3804326	-86.2308741	2018-01-23	08:38:00	obsr665305	S42176903	Stationary	P21	EBIRD	10			1	1		0	1	0		Sun porch exercise bike 46 degrees sunny 		
URN:CornellLabOfOrnithology:EBIRD:OBS563461862	2018-01-03 16:12:43.0	24482	species	Eastern Bluebird	Sialia sialis			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Montgomery Landfill	L1056785	H	32.4115595	-86.3283026	2018-01-02	14:42:00	obsr228192	S41578277	Traveling	P22	EBIRD	43	1.174		3	1	G2833082	0	1	0		Montgomery CBC; weather sunny and cold; temp 39 F. Walked roadside and bridge overlooking landfill noting all birds detected. With John Trent and Ashley Peters.		
URN:CornellLabOfOrnithology:EBIRD:OBS563337303	2018-01-03 16:14:41.0	24482	species	Eastern Bluebird	Sialia sialis			10				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Maxwell AFB, Ala	L6657502	P	32.3849212	-86.3452243	2018-01-02	08:50:00	obsr670353	S41567802	Traveling	P22	EBIRD	269	17.236		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563383182	2018-01-03 16:12:43.0	24482	species	Eastern Bluebird	Sialia sialis			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Montgomery Landfill	L1056785	H	32.4115595	-86.3283026	2018-01-02	14:42:00	obsr136097	S41571405	Traveling	P22	EBIRD	43	1.174		3	1	G2833082	0	1	0		Montgomery CBC; weather sunny and cold; temp 39 F. Walked roadside and bridge overlooking landfill noting all birds detected. With John Trent and Ashley Peters.		
URN:CornellLabOfOrnithology:EBIRD:OBS563758940	2018-01-03 23:04:26.0	24482	species	Eastern Bluebird	Sialia sialis			2				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			East McLean Rd., Hope Hull	L1070027	H	32.2373067	-86.3624096	2018-01-02	15:50:00	obsr665305	S41604213	Traveling	P22	EBIRD	6	1.03		2	1	G2836813	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563270280	2018-01-02 17:01:34.0	24482	species	Eastern Bluebird	Sialia sialis			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			5113 Norman Bridge Road, Montgomery, Alabama, US (32.288, -86.307)	L6656474	P	32.2878	-86.3071131	2018-01-02	14:27:00	obsr130801	S41561888	Stationary	P21	EBIRD	2			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563758198	2018-01-09 21:47:52.0	24482	species	Eastern Bluebird	Sialia sialis			4				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			4801-5085 Narrow Lane Road, Montgomery, Alabama, US (32.312, -86.282)	L6655649	P	32.3118441	-86.281822	2018-01-02	13:59:00	obsr665305	S41604148	Traveling	P22	EBIRD	18	0.386		2	1	G2836796	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563253795	2018-01-02 16:22:47.0	24482	species	Eastern Bluebird	Sialia sialis			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			3818-4200 Washington Ferry Road, Montgomery, Alabama, US (32.393, -86.389)	L6656182	P	32.3929102	-86.3889303	2018-01-02	13:38:00	obsr670353	S41560404	Traveling	P22	EBIRD	104	5.761		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563256238	2018-01-03 16:12:43.0	24482	species	Eastern Bluebird	Sialia sialis			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Montgomery Landfill	L1056785	H	32.4115595	-86.3283026	2018-01-02	14:42:00	obsr35725	S41560657	Traveling	P22	EBIRD	43	1.174		3	1	G2833082	0	1	0		Montgomery CBC; weather sunny and cold; temp 39 F. Walked roadside and bridge overlooking landfill noting all birds detected. With John Trent and Ashley Peters.		
URN:CornellLabOfOrnithology:EBIRD:OBS566017457	2018-01-10 12:49:51.0	24482	species	Eastern Bluebird	Sialia sialis			2				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Pond across from Hyundai	L6697468	P	32.2771551	-86.3337851	2018-01-04	11:05:00	obsr231506	S41794846	Stationary	P21	EBIRD	5			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS562465877	2018-01-01 08:35:59.0	24482	species	Eastern Bluebird	Sialia sialis			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home	L5282730	P	32.3804326	-86.2308741	2018-01-01	07:26:00	obsr665305	S41492873	Stationary	P21	EBIRD	10			1	1		0	1	0		Sun porch exercise bike, 22 degrees, sunny, wind 10 mph		
URN:CornellLabOfOrnithology:EBIRD:OBS569756411	2018-01-21 10:43:58.0	24482	species	Eastern Bluebird	Sialia sialis			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home	L5282730	P	32.3804326	-86.2308741	2018-01-21	09:34:00	obsr665305	S42122044	Stationary	P21	EBIRD	10			1	1		0	1	0		Sun porch exercise bike 52 degrees sunny 		
URN:CornellLabOfOrnithology:EBIRD:OBS571610554	2018-01-27 15:19:02.0	24482	species	Eastern Bluebird	Sialia sialis			2				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Waugh Park	L2063613	H	32.35617	-86.0475	2018-01-27	10:52:00	obsr35725	S42276380	Traveling	P22	EBIRD	41	0.483		1	1		0	1	0		Weather overcast with periods of very light rain; temp 60 F. Walked paved quarter mile trail loop within perimeter of park twice noting all birds detected. Large chorus of Pseudacris feriarum calling from shallow pool in adjacent forested wetland.		
URN:CornellLabOfOrnithology:EBIRD:OBS565795600	2018-01-09 15:33:43.0	24482	species	Eastern Bluebird	Sialia sialis			3				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			10001–10127 Woodley Rd, Montgomery US-AL (32.2198,-86.1787)	L6694058	P	32.219751	-86.17865	2018-01-09	14:19:00	obsr665305	S41775667	Traveling	P22	EBIRD	14	1.287		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS570779755	2018-01-24 14:42:43.0	24482	species	Eastern Bluebird	Sialia sialis			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Hooper Academy	L2565776	P	32.2574327	-86.358676	2018-01-05	14:15:00	obsr231506	S42207098	Stationary	P21	EBIRD	3			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563756366	2018-01-03 22:53:29.0	30338.006	species	Eastern Meadowlark	Sturnella magna			11				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Rudder Rd., Hope Hull	L982093	H	32.2531502	-86.3512194	2018-01-02	06:59:00	obsr665305	S41603974	Traveling	P22	EBIRD	34	1.062		2	1	G2836752	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563070435	2018-01-03 22:53:29.0	30338.006	species	Eastern Meadowlark	Sturnella magna			11				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Rudder Rd., Hope Hull	L982093	H	32.2531502	-86.3512194	2018-01-02	06:59:00	obsr130801	S41543738	Traveling	P22	EBIRD	34	1.062		2	1	G2836752	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS570780870	2018-01-24 14:46:33.0	30338.006	species	Eastern Meadowlark	Sturnella magna			25				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			East McLean Rd., Hope Hull	L1070027	H	32.2373067	-86.3624096	2018-01-05	14:40:00	obsr231506	S42207187	Stationary	P21	EBIRD	35			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563087497	2018-01-03 22:54:56.0	30338.006	species	Eastern Meadowlark	Sturnella magna			4				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			7540 Mobile Highway, Montgomery, Alabama, US (32.273, -86.354)	L6653224	P	32.2727805	-86.3544059	2018-01-02	08:27:00	obsr130801	S41545252	Traveling	P22	EBIRD	6	0.274		2	1	G2836760	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS564400665	2018-01-09 14:19:09.0	30338.006	species	Eastern Meadowlark	Sturnella magna			9				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			The Waters--Lake Cameron	L2521696	H	32.350288	-86.0243332	2018-01-05	13:30:00	obsr300074	S41661432	Traveling	P22	EBIRD	60	1.127		2	1		0	1	0		The distance we traveled was one half of the total distance traveled		
URN:CornellLabOfOrnithology:EBIRD:OBS563337301	2018-01-03 16:14:41.0	30338.006	species	Eastern Meadowlark	Sturnella magna			17				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Maxwell AFB, Ala	L6657502	P	32.3849212	-86.3452243	2018-01-02	08:50:00	obsr670353	S41567802	Traveling	P22	EBIRD	269	17.236		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS566013862	2018-01-10 12:40:23.0	30338.006	species	Eastern Meadowlark	Sturnella magna			2				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Pond on 331	L6697426	P	32.257596	-86.3020706	2018-01-03	14:40:00	obsr231506	S41794551	Stationary	P21	EBIRD	5			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563758714	2018-01-03 23:03:32.0	30338.006	species	Eastern Meadowlark	Sturnella magna			2				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Rudder Rd., Hope Hull	L982093	H	32.2531502	-86.3512194	2018-01-02	15:21:00	obsr665305	S41604198	Traveling	P22	EBIRD	15	0.692		2	1	G2836808	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563756674	2018-01-03 22:54:56.0	30338.006	species	Eastern Meadowlark	Sturnella magna			4				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			7540 Mobile Highway, Montgomery, Alabama, US (32.273, -86.354)	L6653224	P	32.2727805	-86.3544059	2018-01-02	08:27:00	obsr665305	S41604003	Traveling	P22	EBIRD	6	0.274		2	1	G2836760	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563268820	2018-01-03 23:03:31.0	30338.006	species	Eastern Meadowlark	Sturnella magna			2				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Rudder Rd., Hope Hull	L982093	H	32.2531502	-86.3512194	2018-01-02	15:21:00	obsr130801	S41561759	Traveling	P22	EBIRD	15	0.692		2	1	G2836808	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563302719	2018-01-02 18:14:03.0	30338.008	issf	Eastern Meadowlark	Sturnella magna	Eastern Meadowlark (Eastern)	Sturnella magna [magna Group]	1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Montgomery, Alabama, US (32.389, -86.289)	L6657002	P	32.3889823	-86.2889358	2018-01-02	16:03:00	obsr670353	S41564920	Traveling	P22	EBIRD	69	4.603		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563756353	2018-01-03 22:53:29.0	14632	species	Eastern Phoebe	Sayornis phoebe			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Rudder Rd., Hope Hull	L982093	H	32.2531502	-86.3512194	2018-01-02	06:59:00	obsr665305	S41603974	Traveling	P22	EBIRD	34	1.062		2	1	G2836752	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563070422	2018-01-03 22:53:29.0	14632	species	Eastern Phoebe	Sayornis phoebe			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Rudder Rd., Hope Hull	L982093	H	32.2531502	-86.3512194	2018-01-02	06:59:00	obsr130801	S41543738	Traveling	P22	EBIRD	34	1.062		2	1	G2836752	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563256243	2018-01-03 16:12:43.0	14632	species	Eastern Phoebe	Sayornis phoebe			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Montgomery Landfill	L1056785	H	32.4115595	-86.3283026	2018-01-02	14:42:00	obsr35725	S41560657	Traveling	P22	EBIRD	43	1.174		3	1	G2833082	0	1	0		Montgomery CBC; weather sunny and cold; temp 39 F. Walked roadside and bridge overlooking landfill noting all birds detected. With John Trent and Ashley Peters.		
URN:CornellLabOfOrnithology:EBIRD:OBS563337294	2018-01-03 16:14:41.0	14632	species	Eastern Phoebe	Sayornis phoebe			17				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Maxwell AFB, Ala	L6657502	P	32.3849212	-86.3452243	2018-01-02	08:50:00	obsr670353	S41567802	Traveling	P22	EBIRD	269	17.236		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS565401823	2018-01-08 10:53:26.0	14632	species	Eastern Phoebe	Sayornis phoebe			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home	L5282730	P	32.3804326	-86.2308741	2018-01-08	09:43:00	obsr665305	S41742845	Stationary	P21	EBIRD	10			1	1		0	1	0		Sun porch exercise bike 		
URN:CornellLabOfOrnithology:EBIRD:OBS563461703	2018-01-03 08:32:39.0	14632	species	Eastern Phoebe	Sayornis phoebe			2				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Oakwood Cemetery	L1056773	H	32.3863037	-86.2927365	2018-01-02	16:18:00	obsr228192	S41578261	Traveling	P22	EBIRD	20	0.521		3	1	G2833086	0	1	0		Montgomery CBC; weather mostly clear with some thin cirrus clouds and cold; temp 37 F. Walked portion of cemetery noting all birds detected. With John Trent and Ashley Peters.		
URN:CornellLabOfOrnithology:EBIRD:OBS563289265	2018-01-02 22:08:18.0	14632	species	Eastern Phoebe	Sayornis phoebe			2				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Oakwood Cemetery	L1056773	H	32.3863037	-86.2927365	2018-01-02	16:18:00	obsr35725	S41563695	Traveling	P22	EBIRD	20	0.521		3	1	G2833086	0	1	0		Montgomery CBC; weather mostly clear with some thin cirrus clouds and cold; temp 37 F. Walked portion of cemetery noting all birds detected. With John Trent and Ashley Peters.		
URN:CornellLabOfOrnithology:EBIRD:OBS563226617	2018-01-09 21:47:52.0	14632	species	Eastern Phoebe	Sayornis phoebe			2				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			4801-5085 Narrow Lane Road, Montgomery, Alabama, US (32.312, -86.282)	L6655649	P	32.3118441	-86.281822	2018-01-02	13:59:00	obsr130801	S41557786	Traveling	P22	EBIRD	18	0.386		2	1	G2836796	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563758210	2018-01-09 21:47:52.0	14632	species	Eastern Phoebe	Sayornis phoebe			2				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			4801-5085 Narrow Lane Road, Montgomery, Alabama, US (32.312, -86.282)	L6655649	P	32.3118441	-86.281822	2018-01-02	13:59:00	obsr665305	S41604148	Traveling	P22	EBIRD	18	0.386		2	1	G2836796	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563383260	2018-01-02 22:08:18.0	14632	species	Eastern Phoebe	Sayornis phoebe			2				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Oakwood Cemetery	L1056773	H	32.3863037	-86.2927365	2018-01-02	16:18:00	obsr136097	S41571410	Traveling	P22	EBIRD	20	0.521		3	1	G2833086	0	1	0		Montgomery CBC; weather mostly clear with some thin cirrus clouds and cold; temp 37 F. Walked portion of cemetery noting all birds detected. With John Trent and Ashley Peters.		
URN:CornellLabOfOrnithology:EBIRD:OBS563063157	2018-01-03 22:52:27.0	14632	species	Eastern Phoebe	Sayornis phoebe			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Fischer Rd	L6652815	P	32.2619956	-86.3541642	2018-01-02	06:38:00	obsr130801	S41543067	Traveling	P22	EBIRD	21	1.609		2	1	G2836750	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563756191	2018-01-03 22:52:27.0	14632	species	Eastern Phoebe	Sayornis phoebe			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Fischer Rd	L6652815	P	32.2619956	-86.3541642	2018-01-02	06:38:00	obsr665305	S41603953	Traveling	P22	EBIRD	21	1.609		2	1	G2836750	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS571304132	2018-01-30 13:00:46.0	14632	species	Eastern Phoebe	Sayornis phoebe			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			stakeout Tundra Swan, Pike Rd. (2018)	L6769689	H	32.262883	-86.081086	2018-01-26	07:39:00	obsr136097	S42251701	Stationary	P21	EBIRD	5			1	1		0	1	0		31 F		
URN:CornellLabOfOrnithology:EBIRD:OBS563757405	2018-01-06 18:34:34.0	14632	species	Eastern Phoebe	Sayornis phoebe			3				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Huntingdon College	L2482942	H	32.3501016	-86.285339	2018-01-02	10:07:00	obsr665305	S41604072	Traveling	P22	EBIRD	30	0.789		2	1	G2836776	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563135915	2018-01-06 18:34:34.0	14632	species	Eastern Phoebe	Sayornis phoebe			3				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Huntingdon College	L2482942	H	32.3501016	-86.285339	2018-01-02	10:07:00	obsr130801	S41549538	Traveling	P22	EBIRD	30	0.789		2	1	G2836776	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS566010157	2018-01-10 12:27:35.0	14632	species	Eastern Phoebe	Sayornis phoebe			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Gateway Park	L6697285	P	32.3358796	-86.3267469	2018-01-03	11:50:00	obsr231506	S41794221	Traveling	P22	EBIRD	10	0.322		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS566304675	2018-01-11 11:32:41.0	14632	species	Eastern Phoebe	Sayornis phoebe			2				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			1 Festival Dr, Montgomery US-AL (32.3525,-86.2122)	L6433332	P	32.352499	-86.212244	2018-01-11	10:19:00	obsr665305	S41818329	Traveling	P22	EBIRD	12	2.611		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563269833	2018-01-03 23:02:10.0	14632	species	Eastern Phoebe	Sayornis phoebe			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			6533 Norman Bridge Road, Montgomery, Alabama, US (32.257, -86.302)	L6656467	P	32.2567792	-86.3021781	2018-01-02	14:35:00	obsr130801	S41561852	Stationary	P21	EBIRD	7			2	1	G2836802	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS563758430	2018-01-03 23:02:10.0	14632	species	Eastern Phoebe	Sayornis phoebe			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			6533 Norman Bridge Road, Montgomery, Alabama, US (32.257, -86.302)	L6656467	P	32.2567792	-86.3021781	2018-01-02	14:35:00	obsr665305	S41604172	Stationary	P21	EBIRD	7			2	1	G2836802	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS565787277	2018-01-09 15:07:07.0	14632	species	Eastern Phoebe	Sayornis phoebe			1				United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			7290–7420 Trotman Dr, Montgomery US-AL (32.2595,-86.1669)	L6693918	P	32.259476	-86.166854	2018-01-09	13:55:00	obsr665305	S41774971	Traveling	P22	EBIRD	11	2.301		1	1		0	1	0				
